Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
4375734,30,9,single,rented,yes,Air_traffic_controller,Udupi,Karnataka,5,13,0
8008800,36,16,single,rented,no,Consultant,Bhiwandi,Maharashtra,14,13,0
3736039,38,20,single,rented,no,Artist,Jamnagar,Gujarat,4,14,0
1429614,73,6,single,rented,yes,Comedian,Madhyamgram,West_Bengal,6,14,0
1815884,50,19,single,rented,yes,Civil_engineer,Pune,Maharashtra,9,10,0
9409703,53,16,married,rented,no,Dentist,Chapra,Bihar,14,12,0
6685231,53,19,single,rented,no,Graphic_Designer,Thoothukudi,Tamil_Nadu,14,12,0
1600707,39,4,single,rented,no,Designer,Varanasi,Uttar_Pradesh,4,12,0
611417,24,9,single,rented,yes,Economist,Tirupati[21][22],Andhra_Pradesh,9,10,0
3509965,32,9,single,owned,no,Petroleum_Engineer,Bally,West_Bengal,3,12,0
336776,27,17,single,owned,no,Analyst,Ramagundam[27],Telangana,8,10,0
2901323,56,2,married,rented,yes,Chartered_Accountant,Cuttack,Odisha,2,10,0
2310505,34,18,single,rented,no,Psychologist,Gulbarga,Karnataka,14,10,0
7257915,29,18,single,rented,yes,Technician,Nagpur,Maharashtra,10,14,0
1049794,66,13,single,rented,no,Technical_writer,Ambarnath,Maharashtra,9,11,0
2489299,22,2,single,rented,no,Lawyer,Kishanganj[35],Bihar,2,11,0
6789928,45,3,married,rented,no,Hotel_Manager,Unnao,Uttar_Pradesh,3,13,0
5909225,67,1,married,rented,no,Graphic_Designer,Vijayanagaram,Andhra_Pradesh,1,11,0
2302129,25,0,single,owned,no,Analyst,Junagadh,Gujarat,0,13,0
9576816,45,5,single,rented,no,Aviator,Hazaribagh,Jharkhand,5,14,0
8658757,28,6,single,rented,yes,Chef,Jamalpur[36],Bihar,6,14,0
3401748,64,6,single,rented,no,Scientist,Gangtok,Sikkim,6,11,0
9353859,49,8,single,norent_noown,no,Army_officer,Thane,Maharashtra,8,14,0
8964066,37,6,single,rented,no,Chemical_engineer,Bihar_Sharif,Bihar,5,12,0
8143512,31,7,single,rented,no,Financial_Analyst,Thoothukudi,Tamil_Nadu,6,14,0
4011175,71,5,single,rented,yes,Computer_hardware_engineer,Kurnool[18],Andhra_Pradesh,5,13,0
2618289,64,17,single,rented,no,Comedian,Hospet,Karnataka,13,13,0
4641763,48,8,single,rented,yes,Architect,Bhatpara,West_Bengal,8,11,0
2188913,66,19,single,rented,no,Design_Engineer,Bharatpur,Rajasthan,3,12,0
7645941,75,20,single,rented,no,Dentist,Alwar,Rajasthan,11,14,0
1011117,22,11,single,rented,no,Magistrate,Dindigul,Tamil_Nadu,8,14,0
445268,57,17,single,rented,no,Technician,Vellore,Tamil_Nadu,9,13,0
3847938,70,9,single,rented,no,Geologist,Jalgaon,Maharashtra,9,13,0
2152981,77,14,single,rented,yes,Technician,Bally,West_Bengal,11,10,0
4555527,79,10,single,rented,no,Industrial_Engineer,Dehradun,Uttarakhand,3,11,0
5842579,63,15,single,rented,no,Air_traffic_controller,Bongaigaon,Assam,14,13,0
5753312,48,5,single,rented,yes,Mechanical_engineer,Tirupati[21][22],Andhra_Pradesh,5,13,0
9845816,31,20,single,rented,no,Lawyer,Thanjavur,Tamil_Nadu,14,11,0
4938334,73,13,single,rented,yes,Secretary,Kolkata,West_Bengal,9,10,0
4589370,36,5,married,rented,no,Computer_operator,Bidhannagar,West_Bengal,5,13,0
800497,49,20,single,rented,no,Army_officer,Katni,Madhya_Pradesh,8,14,0
7541730,23,2,single,rented,no,Psychologist,Amroha,Uttar_Pradesh,2,10,0
731152,67,4,single,rented,yes,Industrial_Engineer,Vijayanagaram,Andhra_Pradesh,4,13,0
479113,45,0,single,rented,yes,Comedian,Raichur,Karnataka,0,13,0
4306831,49,17,single,rented,no,Biomedical_Engineer,Katihar,Bihar,6,12,0
1080039,66,18,single,rented,no,Psychologist,Bhatpara,West_Bengal,11,10,0
2369392,59,17,single,rented,no,Statistician,Bhusawal,Maharashtra,13,14,0
3150849,56,2,single,rented,no,Analyst,Hyderabad,Telangana,2,13,0
1868963,73,16,single,rented,yes,Computer_hardware_engineer,"Khora,_Ghaziabad",Uttar_Pradesh,7,12,0
7301820,24,9,single,rented,yes,Physician,Ajmer,Rajasthan,9,14,0
5431541,37,4,single,rented,no,Aviator,Guntur[13],Andhra_Pradesh,4,13,0
7246361,55,19,single,rented,yes,Flight_attendant,Pimpri-Chinchwad,Maharashtra,3,10,0
4607910,66,7,single,rented,yes,Computer_operator,Alappuzha,Kerala,7,14,0
1845417,45,10,single,rented,yes,Surgeon,Durgapur,West_Bengal,7,12,0
4976661,22,9,single,rented,no,Architect,Kozhikode,Kerala,8,12,0
1537256,29,5,single,rented,yes,Biomedical_Engineer,Bathinda,Punjab,5,14,0
1850597,55,12,single,norent_noown,no,Consultant,Nandyal,Andhra_Pradesh,12,10,0
7462954,29,2,single,rented,yes,Web_designer,Munger,Bihar,2,11,0
8976828,58,10,single,rented,yes,Hotel_Manager,Nagercoil,Tamil_Nadu,10,14,0
606432,39,9,single,rented,no,Chemical_engineer,Gwalior,Madhya_Pradesh,6,10,0
5831264,32,1,single,rented,no,Consultant,Tenali,Andhra_Pradesh,1,11,0
2875030,49,10,single,rented,no,Designer,Tezpur,Assam,10,10,0
3670961,63,12,single,owned,no,Psychologist,Tinsukia,Assam,3,11,0
9576258,79,18,single,rented,yes,Air_traffic_controller,Jamshedpur,Jharkhand,6,11,0
6606244,33,8,single,rented,no,Flight_attendant,Bhiwani,Haryana,8,13,0
4016515,56,13,married,rented,no,Artist,Shivpuri,Madhya_Pradesh,6,13,0
1865410,50,3,single,rented,yes,Technology_specialist,Ghaziabad,Uttar_Pradesh,3,10,0
8893424,73,12,single,rented,yes,Dentist,Udaipur,Rajasthan,11,12,0
2740967,63,5,single,rented,no,Civil_servant,Nagaon,Assam,5,13,0
9493039,55,16,single,rented,no,Graphic_Designer,Darbhanga,Bihar,13,11,0
9704353,73,18,single,rented,no,Magistrate,Phusro,Jharkhand,9,12,0
489402,61,10,single,rented,no,Economist,Guna,Madhya_Pradesh,10,12,0
1887106,32,20,married,rented,no,Microbiologist,Jabalpur,Madhya_Pradesh,8,14,0
7757947,62,5,single,rented,no,Air_traffic_controller,Shimla,Himachal_Pradesh,4,13,0
9205244,53,6,single,rented,no,Mechanical_engineer,Jorhat,Assam,6,14,0
2442625,67,9,married,rented,yes,Firefighter,Guntur[13],Andhra_Pradesh,7,12,0
96682,52,16,married,rented,no,Petroleum_Engineer,Mehsana,Gujarat,11,12,0
7982817,60,6,single,rented,yes,Psychologist,Bhiwani,Haryana,5,14,0
6044767,60,12,single,rented,yes,Engineer,Coimbatore,Tamil_Nadu,10,13,0
4220551,79,1,single,rented,no,Surveyor,Gurgaon,Haryana,1,14,0
8768562,67,13,married,rented,no,Army_officer,Etawah,Uttar_Pradesh,4,10,0
7936046,35,11,single,rented,yes,Financial_Analyst,Thane,Maharashtra,10,14,0
6492131,24,1,single,rented,no,Fashion_Designer,Kolkata,West_Bengal,1,14,0
462027,45,3,single,rented,no,Artist,Hapur,Uttar_Pradesh,3,14,0
1647289,58,10,single,rented,no,Architect,Erode[17],Tamil_Nadu,10,11,0
7234302,31,1,single,rented,no,Chef,Haridwar,Uttarakhand,1,11,0
5673314,56,1,single,rented,yes,Civil_servant,Malegaon,Maharashtra,1,12,0
9718890,56,13,single,norent_noown,no,Chef,Proddatur,Andhra_Pradesh,8,14,0
3060903,68,16,single,rented,no,Technology_specialist,Kottayam,Kerala,7,14,0
6114315,69,12,single,rented,no,Design_Engineer,Jalna,Maharashtra,3,14,0
6197730,71,3,single,rented,no,Dentist,Mahbubnagar,Telangana,3,13,0
1821746,40,20,single,rented,no,Scientist,Orai,Uttar_Pradesh,8,12,0
4122315,31,14,single,owned,yes,Mechanical_engineer,Surat,Gujarat,10,11,0
4027323,79,13,single,rented,no,Civil_servant,Nashik,Maharashtra,5,10,0
1759925,47,18,single,owned,no,Comedian,Katni,Madhya_Pradesh,7,14,0
1175014,72,7,married,rented,no,Technician,"Khora,_Ghaziabad",Uttar_Pradesh,7,14,0
1759952,79,11,single,rented,yes,Police_officer,Firozabad,Uttar_Pradesh,4,10,0
4653167,79,3,single,rented,no,Computer_hardware_engineer,Chinsurah,West_Bengal,3,13,0
6558368,67,1,married,rented,no,Statistician,Pimpri-Chinchwad,Maharashtra,1,10,0
1988524,50,6,single,rented,no,Surveyor,Jaipur,Rajasthan,6,13,0
2943970,24,10,single,rented,yes,Surveyor,Gulbarga,Karnataka,10,10,0
4966919,78,17,single,rented,no,Physician,Gopalpur,West_Bengal,13,12,0
3595993,49,6,single,rented,no,Civil_engineer,Ujjain,Madhya_Pradesh,6,14,0
4646074,77,16,single,rented,no,Software_Developer,Guwahati,Assam,6,13,0
6683083,69,1,married,rented,no,Psychologist,Purnia[26],Bihar,1,12,0
7891332,55,8,single,rented,no,Petroleum_Engineer,Ajmer,Rajasthan,5,10,0
9612073,78,2,single,rented,no,Statistician,Tinsukia,Assam,2,13,0
5187612,39,6,single,rented,no,Software_Developer,Ongole,Andhra_Pradesh,6,12,0
4552514,32,10,married,rented,yes,Microbiologist,Unnao,Uttar_Pradesh,10,11,0
5419964,40,4,single,owned,yes,Computer_operator,Thoothukudi,Tamil_Nadu,4,13,0
2889220,34,18,single,rented,yes,Financial_Analyst,Navi_Mumbai,Maharashtra,13,14,0
5010356,74,8,single,rented,no,Biomedical_Engineer,Ajmer,Rajasthan,8,14,0
5943068,47,6,single,rented,no,Microbiologist,Surendranagar_Dudhrej,Gujarat,6,11,0
2915439,62,0,married,rented,yes,Surveyor,Udaipur,Rajasthan,0,13,0
5830250,24,15,single,rented,yes,Web_designer,Haridwar,Uttarakhand,9,11,0
9292764,47,0,single,owned,no,Surgeon,Jhansi,Uttar_Pradesh,0,12,0
5890358,43,4,single,rented,no,Magistrate,Thiruvananthapuram,Kerala,4,13,0
9981206,61,18,single,rented,no,Comedian,Bhagalpur,Bihar,12,10,0
2820916,38,3,single,rented,no,Civil_engineer,Khammam,Telangana,3,13,0
6204574,27,12,single,rented,no,Chemical_engineer,Srikakulam,Andhra_Pradesh,5,14,0
8739032,55,3,married,rented,no,Politician,Aurangabad[39],Bihar,3,14,0
753735,45,1,single,rented,no,Lawyer,Nizamabad,Telangana,1,11,0
9348360,48,12,single,rented,yes,Financial_Analyst,Lucknow,Uttar_Pradesh,12,10,0
7627512,44,14,single,rented,no,Chemical_engineer,Ulhasnagar,Maharashtra,5,13,0
10310,70,20,single,rented,yes,Engineer,Baranagar,West_Bengal,7,14,0
6488070,71,10,single,rented,no,Financial_Analyst,Aurangabad[39],Bihar,10,13,0
1850597,55,12,single,norent_noown,no,Consultant,Nandyal,Andhra_Pradesh,12,10,0
64846,68,7,single,rented,no,Librarian,Navi_Mumbai,Maharashtra,7,11,0
5046084,62,7,married,rented,yes,Technician,Shivpuri,Madhya_Pradesh,6,14,0
753735,45,1,single,rented,no,Lawyer,Nizamabad,Telangana,1,11,0
8052529,36,7,single,rented,yes,Hotel_Manager,Ongole,Andhra_Pradesh,6,14,0
8753042,74,12,married,rented,no,Computer_operator,Bhiwandi,Maharashtra,9,12,0
5675460,48,6,married,rented,no,Lawyer,Orai,Uttar_Pradesh,6,10,0
5773747,74,19,single,rented,no,Drafter,Siwan[32],Bihar,14,13,0
7223191,44,9,single,rented,no,Air_traffic_controller,Asansol,West_Bengal,9,13,0
6912450,23,17,single,rented,no,Technical_writer,Anantapuram[24],Andhra_Pradesh,10,14,0
2637176,68,4,single,rented,no,Geologist,Nizamabad,Telangana,4,12,0
480735,64,0,single,rented,no,Surgeon,Tumkur,Karnataka,0,14,0
191660,70,10,single,rented,no,Secretary,Anand,Gujarat,4,14,0
7645941,75,20,single,rented,no,Dentist,Alwar,Rajasthan,11,14,0
6699313,58,6,single,rented,no,Librarian,Bhopal,Madhya_Pradesh,6,10,0
1365046,77,6,married,rented,no,Official,Rajkot,Gujarat,6,14,0
9594719,59,6,single,rented,no,Physician,Surat,Gujarat,6,12,0
6023342,47,12,single,rented,no,Official,Morena,Madhya_Pradesh,11,14,0
6810041,76,3,single,rented,no,Firefighter,Jaunpur,Uttar_Pradesh,3,14,0
2741381,35,17,single,rented,no,Computer_operator,Miryalaguda,Telangana,3,14,0
2917765,47,9,single,rented,no,Technical_writer,Ratlam,Madhya_Pradesh,9,14,0
1067733,79,2,single,rented,yes,Air_traffic_controller,"Khora,_Ghaziabad",Uttar_Pradesh,2,12,0
4022242,69,17,single,rented,no,Magistrate,Panihati,West_Bengal,9,12,0
8359091,60,5,single,rented,no,Graphic_Designer,Imphal,Manipur,5,13,0
4324181,21,11,single,rented,no,Army_officer,Ramagundam[27],Telangana,11,11,0
8061546,47,5,single,rented,no,Civil_servant,Rampur,Uttar_Pradesh,5,13,0
7462623,46,13,single,rented,no,Fashion_Designer,Kamarhati,West_Bengal,10,14,0
4631897,73,4,married,rented,yes,Secretary,Raiganj,West_Bengal,4,14,0
5314421,46,14,single,rented,no,Flight_attendant,Jalandhar,Punjab,8,12,0
6830726,29,20,married,rented,yes,Secretary,Rajkot,Gujarat,3,14,0
6495012,30,10,single,rented,no,Firefighter,Raebareli,Uttar_Pradesh,10,12,0
7724617,25,0,single,rented,no,Computer_hardware_engineer,Dehradun,Uttarakhand,0,13,0
1536602,44,5,single,rented,no,Mechanical_engineer,Berhampore,West_Bengal,5,12,0
1476941,62,5,single,rented,no,Aviator,Shimla,Himachal_Pradesh,5,12,0
2393887,40,13,single,rented,no,Dentist,Ambattur,Tamil_Nadu,11,14,0
4991059,39,11,single,rented,no,Magistrate,Jhansi,Uttar_Pradesh,11,14,0
7466449,64,11,single,rented,yes,Comedian,Kota[6],Rajasthan,10,13,0
3956822,65,5,single,rented,yes,Chemical_engineer,Surat,Gujarat,3,14,0
1824089,60,7,single,rented,yes,Statistician,Chapra,Bihar,7,12,0
3291892,71,10,single,rented,yes,Air_traffic_controller,Tiruchirappalli[10],Tamil_Nadu,6,13,0
5202767,77,19,single,rented,no,Computer_operator,Noida,Uttar_Pradesh,5,13,0
7217848,23,3,single,rented,no,Official,Jhansi,Uttar_Pradesh,3,13,0
5898669,32,9,married,rented,no,Firefighter,Aligarh,Uttar_Pradesh,6,13,0
3974596,45,2,single,rented,no,Flight_attendant,Pune,Maharashtra,2,13,0
74741,59,14,single,rented,yes,Graphic_Designer,Vellore,Tamil_Nadu,6,11,0
2968373,29,20,single,rented,no,Chartered_Accountant,Purnia[26],Bihar,11,12,0
3160585,42,10,single,rented,no,Analyst,Srinagar,Jammu_and_Kashmir,8,10,0
6317162,37,20,single,rented,no,Computer_operator,Muzaffarpur,Bihar,14,12,0
3346408,58,7,single,owned,yes,Scientist,Madanapalle,Andhra_Pradesh,3,12,0
5734542,32,12,single,rented,no,Software_Developer,Unnao,Uttar_Pradesh,5,13,0
6660597,40,2,single,rented,yes,Mechanical_engineer,Fatehpur,Uttar_Pradesh,2,14,0
5554480,25,19,single,rented,yes,Engineer,Saharsa[29],Bihar,12,10,0
4489952,66,5,single,owned,no,Fashion_Designer,Siwan[32],Bihar,5,11,0
2207248,49,19,single,rented,yes,Design_Engineer,Raipur,Chhattisgarh,3,12,0
2074119,46,2,single,rented,no,Financial_Analyst,Thoothukudi,Tamil_Nadu,2,14,0
8867649,78,1,single,rented,no,Industrial_Engineer,Dindigul,Tamil_Nadu,1,12,0
4724398,78,6,single,owned,no,Statistician,Belgaum,Karnataka,3,11,0
1871303,62,16,single,owned,no,Hotel_Manager,Serampore,West_Bengal,6,12,0
483779,57,5,single,rented,no,Computer_hardware_engineer,Pune,Maharashtra,5,14,0
7048030,58,9,single,rented,no,Surgeon,Haridwar,Uttarakhand,9,12,0
2712710,70,8,single,rented,no,Psychologist,Khandwa,Madhya_Pradesh,5,11,0
3099933,71,15,married,rented,no,Physician,Nandyal,Andhra_Pradesh,3,12,0
7982817,60,6,single,rented,yes,Psychologist,Bhiwani,Haryana,5,14,0
5112412,69,9,single,rented,yes,Economist,Raichur,Karnataka,9,12,0
6284059,45,4,single,norent_noown,no,Software_Developer,Ulhasnagar,Maharashtra,4,11,0
9089173,63,6,single,rented,yes,Chartered_Accountant,Munger,Bihar,6,12,0
4871299,40,16,single,rented,no,Biomedical_Engineer,Bareilly,Uttar_Pradesh,6,13,0
2619515,49,8,single,rented,yes,Surgeon,Bhimavaram,Andhra_Pradesh,8,13,0
5282884,72,3,single,rented,no,Politician,Munger,Bihar,3,10,0
3984296,50,4,single,rented,yes,Graphic_Designer,Jamnagar,Gujarat,4,14,0
1650820,23,3,single,norent_noown,no,Official,Chinsurah,West_Bengal,3,11,0
6561990,78,13,single,rented,no,Geologist,Gorakhpur,Uttar_Pradesh,3,12,0
3220675,42,6,single,rented,yes,Psychologist,HubliÃ¢â¬âDharwad,Karnataka,4,12,0
543441,39,14,single,rented,yes,Official,Raebareli,Uttar_Pradesh,11,11,0
9507747,27,15,single,rented,yes,Scientist,Thane,Maharashtra,12,10,0
4657522,59,9,single,owned,no,Artist,New_Delhi,Delhi,4,13,0
2606288,51,6,single,rented,no,Architect,Malegaon,Maharashtra,6,13,0
4043789,55,17,single,rented,no,Chef,Hospet,Karnataka,10,11,0
2912105,21,14,married,rented,no,Petroleum_Engineer,Aurangabad,Maharashtra,5,12,0
1853560,73,8,single,rented,no,Drafter,Sambalpur,Odisha,8,11,0
5680807,39,12,single,owned,no,Chemical_engineer,Vadodara,Gujarat,5,11,0
1107270,35,16,single,rented,no,Drafter,Cuttack,Odisha,4,13,0
2416807,70,10,single,rented,no,Firefighter,Bhalswa_Jahangir_Pur,Delhi,4,12,0
3114997,48,20,single,rented,yes,Artist,Bidhannagar,West_Bengal,5,10,0
6959274,61,10,single,rented,no,Aviator,Jamshedpur,Jharkhand,10,10,0
4032380,50,6,single,rented,no,Economist,Orai,Uttar_Pradesh,6,13,0
1255514,25,19,single,rented,yes,Consultant,Tumkur,Karnataka,12,10,0
3013661,71,3,single,owned,no,Biomedical_Engineer,Kirari_Suleman_Nagar,Delhi,3,14,0
5695731,32,10,single,rented,no,Flight_attendant,Sikar,Rajasthan,9,11,0
1600707,39,4,single,rented,no,Designer,Varanasi,Uttar_Pradesh,4,12,0
3711494,63,6,single,rented,yes,Scientist,Maheshtala,West_Bengal,6,14,0
8762759,46,0,single,rented,yes,Dentist,Bijapur,Karnataka,0,10,0
5495682,33,3,single,rented,no,Scientist,Tinsukia,Assam,3,12,0
9720988,36,16,single,rented,no,Economist,Dindigul,Tamil_Nadu,9,14,0
2625566,57,15,single,rented,yes,Mechanical_engineer,Meerut,Uttar_Pradesh,14,13,0
8929413,48,19,single,rented,no,Psychologist,Siwan[32],Bihar,10,11,0
4181786,51,12,single,norent_noown,yes,Statistician,Korba,Chhattisgarh,4,13,0
496449,44,12,single,rented,no,Architect,Erode[17],Tamil_Nadu,10,10,0
8262466,46,4,single,rented,no,Chemical_engineer,Phagwara,Punjab,4,13,0
1827312,59,7,married,rented,no,Mechanical_engineer,Kozhikode,Kerala,7,12,0
91876,69,2,single,rented,no,Web_designer,Akola,Maharashtra,2,13,0
3711494,63,6,single,rented,yes,Scientist,Maheshtala,West_Bengal,6,14,0
6382617,60,14,single,rented,yes,Analyst,Coimbatore,Tamil_Nadu,12,12,0
9437993,77,11,single,owned,no,Computer_hardware_engineer,Firozabad,Uttar_Pradesh,11,14,0
2805855,42,7,single,rented,no,Civil_engineer,Thane,Maharashtra,7,11,0
3890518,64,19,single,rented,no,Scientist,Shimla,Himachal_Pradesh,12,10,0
7257940,37,17,single,rented,no,Design_Engineer,Kanpur,Uttar_Pradesh,7,10,0
6593247,33,12,single,rented,yes,Artist,Vadodara,Gujarat,7,10,0
5783146,51,18,single,rented,no,Psychologist,Chittoor[28],Andhra_Pradesh,7,12,0
3840944,68,14,single,rented,no,Dentist,Aligarh,Uttar_Pradesh,9,12,0
5439814,66,12,married,rented,no,Web_designer,Ratlam,Madhya_Pradesh,12,13,0
2124447,65,1,single,rented,no,Flight_attendant,Kharagpur,West_Bengal,1,10,0
5633121,47,11,single,rented,no,Consultant,Kamarhati,West_Bengal,4,14,0
7475446,60,13,married,rented,no,Firefighter,Chandigarh_city,Chandigarh,5,14,0
2770155,64,9,single,rented,yes,Chartered_Accountant,Etawah,Uttar_Pradesh,9,10,0
1708734,69,11,married,rented,yes,Hotel_Manager,Rourkela,Odisha,11,11,0
3584197,58,11,single,rented,no,Software_Developer,Srikakulam,Andhra_Pradesh,11,10,0
2386962,43,1,single,owned,no,Surgeon,Kavali,Andhra_Pradesh,1,14,0
4092407,60,9,single,rented,no,Consultant,Madurai,Tamil_Nadu,9,14,0
1275642,40,11,single,rented,no,Technical_writer,Gangtok,Sikkim,11,10,0
3858199,76,10,single,norent_noown,no,Air_traffic_controller,Gaya,Bihar,8,11,0
894168,26,20,single,rented,yes,Hotel_Manager,Nashik,Maharashtra,14,14,0
496449,44,12,single,rented,no,Architect,Erode[17],Tamil_Nadu,10,10,0
9685641,63,5,single,rented,no,Psychologist,Tadipatri,Andhra_Pradesh,5,12,0
5902944,26,4,single,rented,no,Computer_hardware_engineer,Gangtok,Sikkim,4,14,0
1886741,37,11,single,rented,no,Dentist,Raipur,Chhattisgarh,11,14,0
8148691,29,19,single,rented,no,Comedian,Unnao,Uttar_Pradesh,11,12,0
3411758,35,20,single,rented,yes,Physician,Kishanganj[35],Bihar,4,12,0
5113311,78,12,married,rented,no,Mechanical_engineer,Gwalior,Madhya_Pradesh,4,10,0
5198035,41,7,single,rented,no,Design_Engineer,Pallavaram,Tamil_Nadu,7,11,0
9530702,57,12,single,rented,no,Design_Engineer,Muzaffarnagar,Uttar_Pradesh,8,11,0
5199643,33,5,single,rented,no,Secretary,Dehri[30],Bihar,5,11,0
9673332,70,0,married,rented,yes,Technician,Chennai,Tamil_Nadu,0,12,0
2304265,78,12,single,rented,no,Chartered_Accountant,Amroha,Uttar_Pradesh,10,12,0
9594219,32,3,single,rented,no,Politician,Pudukkottai,Tamil_Nadu,3,12,0
1398424,72,4,single,rented,no,Scientist,Alwar,Rajasthan,4,12,0
9591471,61,0,single,rented,no,Financial_Analyst,Jabalpur,Madhya_Pradesh,0,14,0
1245775,34,5,single,rented,no,Geologist,Panchkula,Haryana,4,13,0
4739803,70,18,single,rented,no,Air_traffic_controller,Bhubaneswar,Odisha,3,12,0
6758342,33,3,single,rented,no,Comedian,Patiala,Punjab,3,11,0
6474794,47,7,single,rented,yes,Mechanical_engineer,Bettiah[33],Bihar,5,14,0
1886371,68,15,single,rented,yes,Financial_Analyst,Ahmednagar,Maharashtra,7,10,0
1692032,78,14,single,rented,no,Surveyor,Bidhannagar,West_Bengal,12,13,0
7583437,74,13,single,owned,yes,Web_designer,Etawah,Uttar_Pradesh,9,13,0
2304127,29,5,married,rented,no,Economist,Nagaon,Assam,5,13,0
1951736,72,12,single,rented,yes,Chartered_Accountant,Berhampur,Odisha,11,11,0
8018694,37,16,single,rented,yes,Computer_operator,Machilipatnam,Andhra_Pradesh,10,13,0
2205246,48,17,single,rented,no,Surveyor,Kolhapur,Maharashtra,10,10,0
3516704,54,17,single,rented,no,Air_traffic_controller,Vellore,Tamil_Nadu,13,10,0
2926477,78,19,single,rented,no,Physician,Firozabad,Uttar_Pradesh,3,10,0
305527,60,14,single,rented,no,Artist,Chapra,Bihar,14,14,0
8891641,67,15,single,rented,no,Technician,Thanjavur,Tamil_Nadu,7,12,0
3230942,46,18,single,rented,no,Graphic_Designer,Dhule,Maharashtra,12,10,0
6403083,67,2,single,rented,yes,Flight_attendant,Ongole,Andhra_Pradesh,2,12,0
2579795,56,11,single,rented,no,Lawyer,Sambhal,Uttar_Pradesh,9,14,0
2965928,57,8,single,rented,no,Designer,Pudukkottai,Tamil_Nadu,6,11,0
6285847,63,20,single,owned,no,Drafter,Tirunelveli,Tamil_Nadu,14,14,0
3479282,31,14,single,owned,no,Mechanical_engineer,Buxar[37],Bihar,12,12,0
5732813,54,2,single,rented,yes,Geologist,Karnal,Haryana,2,13,0
3154035,78,5,single,rented,no,Civil_servant,Hazaribagh,Jharkhand,5,14,0
5831049,36,1,single,rented,no,Flight_attendant,Jhansi,Uttar_Pradesh,1,13,0
6965955,68,7,single,rented,no,Economist,Jalna,Maharashtra,7,12,0
671223,74,7,single,rented,no,Flight_attendant,Bidar,Karnataka,6,13,0
9973485,53,18,single,rented,no,Librarian,Darbhanga,Bihar,4,10,0
207067,61,18,single,rented,no,Aviator,Ranchi,Jharkhand,12,10,0
6947233,62,10,single,rented,no,Technical_writer,Bidar,Karnataka,10,12,0
4727841,52,8,single,rented,no,Technology_specialist,Tenali,Andhra_Pradesh,8,12,0
7059372,43,4,married,owned,no,Magistrate,Varanasi,Uttar_Pradesh,4,13,0
1043629,48,2,single,rented,no,Microbiologist,Tiruppur,Tamil_Nadu,2,11,0
4137042,23,17,single,rented,yes,Artist,Bahraich,Uttar_Pradesh,8,12,0
8453618,47,4,single,rented,no,Consultant,Kamarhati,West_Bengal,4,12,0
